"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper","link_estimate","link_standard_error"
"PRICE_SPLINE_DF4_SENSITIVITY",151.869396984925,"SPARSE_TAIL",0.444261816372828,0.20113674554419,0.717367000652581,-0.223883225432161,0.589460605452329
"PRICE_SPLINE_DF4_SENSITIVITY",152.871909547739,"SPARSE_TAIL",0.44160475119,0.198637348643345,0.716167381859376,-0.234651788893549,0.591939963980387
"PRICE_SPLINE_DF4_SENSITIVITY",153.874422110553,"SPARSE_TAIL",0.438966709652625,0.196175390928634,0.71497254878189,-0.245356666871351,0.594406493696849
"PRICE_SPLINE_DF4_SENSITIVITY",154.876934673367,"SPARSE_TAIL",0.436347620882966,0.19375031787016,0.713782479569296,-0.255998491112736,0.596860290859801
"PRICE_SPLINE_DF4_SENSITIVITY",155.879447236181,"SPARSE_TAIL",0.433747411492725,0.191361579701785,0.712597152452629,-0.266577884598924,0.599301451188026
"PRICE_SPLINE_DF4_SENSITIVITY",156.881959798995,"SPARSE_TAIL",0.431166005692811,0.189008631606977,0.711416545744569,-0.277095461691987,0.601730069842767
"PRICE_SPLINE_DF4_SENSITIVITY",157.884472361809,"SPARSE_TAIL",0.428603325400191,0.186690933888541,0.710240637839262,-0.287551828279176,0.604146241411037
"PRICE_SPLINE_DF4_SENSITIVITY",158.886984924623,"SPARSE_TAIL",0.426059290341885,0.18440795212302,0.709069407212158,-0.297947581914758,0.606550059890364
"PRICE_SPLINE_DF4_SENSITIVITY",159.889497487437,"SPARSE_TAIL",0.423533818156132,0.182159157300542,0.707902832419878,-0.308283311959438,0.60894161867491
"PRICE_SPLINE_DF4_SENSITIVITY",160.892010050251,"SPARSE_TAIL",0.421026824490805,0.179944025950845,0.706740892100096,-0.318559599717339,0.611321010542852
