"appid","observed","fitted","pearson_residual"
3168930,34,38.5186581366819,-0.0562128995691328
3169180,11,19.0306009497815,-0.225449076127238
3172770,51,247.723659111044,-0.310621471751564
3177210,44,62.8668069162599,-0.135047247557599
3180070,27097,1319.81538241183,6.72684415225679
3181260,12,168.145716802181,-0.376320514052397
3183220,98,509.483624745263,-0.297730281010148
3183410,87,525.735655558299,-0.306894083897228
3184990,272,454.531618857053,-0.149358649738497
3185010,15,439.784992392514,-0.360175050882925
3185230,8,145.872238748128,-0.388303946973808
3185890,1132,357.171236777039,0.822597284552202
3186120,184,123.851412677657,0.202806150669512
3187010,721,348.534066664487,0.406043949908926
3188460,1,100.464081219206,-0.422540665078184
3192970,19,55.8601821687083,-0.301238463669246
3194360,853,3357.06945852888,-0.24242142891875
3196520,79,370.760365780569,-0.297485444383693
3198760,1,86.5867404643628,-0.428719457248535
3199430,66,166.67661408722,-0.244979671541768
3200060,175,2527.1117068606,-0.307646406297409
3200220,52,264.872945061058,-0.312527352945381
3202400,17,63.9351805587224,-0.329679859985504
3202430,1,198.135995734982,-0.397061283332495
3202950,53,1131.0343894618,-0.331696722444008
3203160,1,582.586450485368,-0.364266847477426
3204140,5,609.04327487899,-0.360693627103436
3205360,1,194.835389652892,-0.397641261531363
3205410,2,350.585358426782,-0.377604606687304
3206550,11,171.688095566792,-0.378528543015194
3208730,12,429.544272672412,-0.363152989108815
3209480,2409,32.3439910238797,36.0899528686981
3210590,5,91.9653222887319,-0.407445983142912
3210750,11,63.1140273675788,-0.371392698441754
3213600,99,741.763025312561,-0.310603267490308
3213790,14,833.057361910948,-0.349497182379553
3214220,40,545.878692760651,-0.339825639218422
3214790,32,1020.76486676511,-0.339466392509817
3216500,700,945.323728217927,-0.09143213918114
3220170,1,134.331261341509,-0.411112672419499
3220180,21,399.096357250721,-0.356016059130112
3220620,49,206.11291511371,-0.303105316211654
3222920,12,631.871580702581,-0.355795501847983
3223370,7,299.964986066053,-0.375768207905998
3223470,4,200.936761157274,-0.39062792571897
3224330,6,24.5076131787963,-0.386858414238726
3224410,1,41.3972798285603,-0.463041494755547
3226580,2,67.4944178254529,-0.432995657471996
3226740,1,97.0987051925545,-0.423936492436197
3227670,21,83.2746321062657,-0.325759157856941
3227790,3,454.850765571314,-0.369452424897728
3228800,13,239.15988720244,-0.37103634609265
3230860,9,134.357570776327,-0.386443412478979
3232760,2,533.410263314948,-0.365965328321198
3233130,115,1025.19292766335,-0.31104833126437
3234170,8,362.771481410673,-0.37035679255446
3234660,4,5.79739023479681,-0.216928361525599
3235740,2,56.1414951756719,-0.439979010587333
3236710,520,1416.82876447165,-0.216994864600443
3237360,15,1312.02972425828,-0.340616554143591
3237570,142,432.97651550887,-0.250908044705284
3238190,1,115.535461432747,-0.416938098157791
3239500,46,103.670352095007,-0.236625820762461
3239650,216,535.429862768205,-0.21908815484518
3243410,10,83.3355369146611,-0.38330723443465
3244900,12,10.35460618785,0.0956864727010367
3247750,4069,1680.41976551397,0.481920931034677
3249650,1768,3460.79704762354,-0.158687880186068
3252440,1,80.4740412223133,-0.431848715068408
3253190,7,723.37758897006,-0.355621474895794
3256840,21,48.8385118580544,-0.264660050423004
3257040,3,51.5313104511693,-0.434296605896829
3262080,1,433.482513380514,-0.372458399821499
3262560,1,342.885834497213,-0.379357437552823
3262810,8,377.730551860394,-0.36946921015141
3265060,2147,226.25302046781,3.34740202829152
3268870,1,76.0073276868724,-0.434329932273042
3270580,15,52.5628659954135,-0.328722880942776
3271880,5,26.8461293393701,-0.410962836588265
3272170,139,139.948674416486,-0.00279632528183279
3273550,3,1079.43293169319,-0.348141702105635
3273740,13,247.587392978719,-0.370629086512869
3275460,18,50.6896346997597,-0.29801137615789
3276960,13,391.175478766036,-0.363887919298002
3277640,2,26.3665233894864,-0.468015636024588
3279410,63,701.587629793934,-0.327580112101984
3281330,3,1531.73606206299,-0.340405026571783
3281380,17,310.69373327914,-0.362617540470181
3282260,12,102.561877965356,-0.37602624202607
3282690,3,224.830376108845,-0.389263123147908
3282980,16,64.2714949757311,-0.33708122753303
3290390,94,1519.6824822945,-0.320140127956712
3290600,39,1544.65953299428,-0.332280436933232
3291040,4,226.42400981684,-0.387312891756948
3291090,10,226.766787812207,-0.376840284719427
3292750,4,478.39017145295,-0.367343282954616
3293010,9479,1606.60428262265,1.66611552271666
3294020,22,263.907246018224,-0.356566330643555
3294570,2,257.589294927882,-0.386787957808113
3295350,8,188.454228665076,-0.38390591251441
3297940,22,69.4397848357247,-0.30383333483557
3299340,23,784.525274878749,-0.346531950268153
3300760,13,473.696134119367,-0.360551354373595
3305120,10,11.7535959397053,-0.0874045578060402
3305920,1,18.2097508535204,-0.508837539754139
3308220,13,366.660690980623,-0.364963023125601
3308330,1,70.5214660824464,-0.437639476565007
3308870,2674,163.226991429232,6.25112525836502
3309750,486,478.304131824887,0.00596043888245905
3313200,2,108.74766578013,-0.415448923618113
3314790,24603,444.179111957298,20.2657000295844
3316690,16,76.8352923226302,-0.348040892029416
3317620,2,525.990087483485,-0.366338388082083
3318080,6,94.71394471042,-0.402289394290422
3318490,9,1016.83355902073,-0.347443256764517
3321850,4,69.9967716487858,-0.418929647791266
3323040,2,150.22314336033,-0.404203791769486
3323260,8,215.954474874992,-0.381290423831756
3323850,394,2515.31143686224,-0.278839419626473
3324980,3,871.2845010995,-0.353123176213567
3325500,557,2086.01757513557,-0.245145642677661
3326580,1,96.1376840830367,-0.424346243309772
3327640,153,1596.39531737228,-0.307560439331985
3328180,62,587.572262179577,-0.326180795415845
3330410,6,57.4658188830263,-0.407425708123584
3330420,10,391.94475597123,-0.366735350696465
3330510,3,114.904182859785,-0.409829369961025
3332140,3,68.5392450658045,-0.42591816659907
3333310,4,50.4966194179174,-0.42570776248235
3334770,4,296.884987919984,-0.379895125082461
3337710,4,40.8858710487546,-0.428799547186715
3339810,89,208.426660982968,-0.227611218938615
3341510,109,3244.12976420782,-0.314710855631271
3342150,1,584.942487796787,-0.364158709682476
3342800,137,281.583133866256,-0.198621232401072
3342900,1,423.747179271499,-0.373110674748952
3343940,33,137.04973409469,-0.313835994216457
3344770,1,704.680843419434,-0.359271444242876
3348510,3,72.0319477733396,-0.424401087652518
3348910,27,919.60250297526,-0.342637269611652
3351040,6,123.478702496728,-0.397426418532967
3352160,3,56.226773672786,-0.43180858772787
3353000,4,29.6518277767985,-0.430360375441173
3354220,173,1148.44532438044,-0.295275558033151
3354750,286,112.992969807777,0.645444593477746
3355080,8,241.966385867111,-0.379000680023426
3355830,16,1468.67523550585,-0.338281683335951
3355900,3,28.4485734502758,-0.447785349754571
3356250,1,258.685083943952,-0.388164062680238
3356350,31,207.587352265728,-0.33803659743465
3356360,20,274.423599136803,-0.359427754511566
3359900,84,1734.33056251092,-0.321970772241808
3359910,38,1672.1466912657,-0.331442136269893
3360320,7,240.024801109683,-0.380799714940947
3360820,1,114.111415106096,-0.417427283869019
3360890,79,980.54789044004,-0.323113893601008
3362660,167,1294.07218319453,-0.300365658843341
3362960,259,2006.58765906142,-0.291985432868556
3363570,12,174.832118481126,-0.376036288773989
3363580,7,54.5141555274181,-0.399101513961816
3364070,417,1694.54030979333,-0.25547231333151
3365030,250,5188.35207007023,-0.301784014892109
3369990,3,23.4327687462064,-0.449909215488358
3370050,7,339.292240811044,-0.372942332552043
3370100,215,349.910303213223,-0.146446564755799
3371110,37,712.259118782393,-0.340826271941699
3371480,356,108.400403014511,0.967038194180758
3373830,60,1038.93237767875,-0.329813050443178
3374840,8,3173.02701384344,-0.325254381702108
3374920,8,117.115640808744,-0.39130122243856
3375780,4593,3005.00498888498,0.172869197002186
3377290,3,175.122468442139,-0.396769872601995
3384840,6,179.125848895536,-0.389335445155779
3385250,2,74.9218046791289,-0.429076538257798
3385370,315,670.348305467508,-0.191418099745994
3385960,208,1273.24779828788,-0.288844280931128
3386100,26,107.745318865105,-0.321414097325559
3386150,3,70.6353394964627,-0.425000137001229
3387100,3,483.605237905882,-0.367832301563842
3387320,21,59.8272081147092,-0.29379329557349
3387410,5,149.283973417697,-0.396178967101709
3387420,1,430.201677647736,-0.372676191812673
3390310,41,651.24156949378,-0.339090229490895
3391200,15,668.66090382684,-0.353066419299617
3391420,96,308.412179984745,-0.264365029918676
3395720,9,56.0364190628611,-0.383045236989273
3395760,152,1182.11100675633,-0.302352337699443
3396670,46,605.922564073795,-0.336198881607642
3396740,63,253.672315276932,-0.293395674895918
3398960,1,195.240422597672,-0.39756943394826
3400380,60,396.01784675988,-0.319053082482477
3400530,39,934.175821932357,-0.337892851067115
3404590,27,425.769467517711,-0.35014407919632
3405340,99706,922.559697078379,37.789291074244
3405420,1,94.2243301646227,-0.425177517232243
3406090,8,65.916959007588,-0.39315820156935
3406620,121,2843.28235844718,-0.314234989409912
3406740,3,125.859307398701,-0.406978294178397
3406910,734,1390.74485320888,-0.162082737782317
3410630,296,488.781512011062,-0.145862596435053
3412620,270,278.915964691652,-0.012375541451536
3413260,1,737.782639015899,-0.358096861535348
3415230,860,313.162001944999,0.669402501952837
3415240,647,78.8042750666927,3.16036472540707
3415340,20,418.670334893901,-0.356469402057839
3415460,4,66.2815656756679,-0.420186641470447
3415530,13,64.6893784041687,-0.358340226121858
3415580,163,792.648603295606,-0.283375761676393
3417470,8,449.34649718879,-0.365633960451784
3418150,231,373.706245000207,-0.144266539266013
3419690,27,3937.00996515631,-0.319813643205296
3420690,15,752.106361437174,-0.350942765923242
3421330,11,76.4238927269827,-0.37653739945097
3422180,23,233.976128367355,-0.354482331504291
3424920,51,314.987357611427,-0.321126232831611
3424980,5,336.003499503351,-0.375434906603582
3425460,513,2585.23334075052,-0.264581816595405
3427500,1,15.4249281283985,-0.518975583879185
3427550,14,333.20525768857,-0.365346921426675
3428430,2,187.229533480538,-0.396882937184953
3428730,19,52.9443627393636,-0.294648109993911
3431340,34,25.4833830612042,0.170151736852724
3431770,3,215.221993791173,-0.390559141102484
3432750,396,1417.40315524632,-0.24702990993178
3432800,28,210.087511199671,-0.344042791555679
3433230,120,269.071002020782,-0.215149394279201
3433600,5,1007.92691001605,-0.349018708704167
3435810,6,67.3544420053047,-0.406567768145922
3435920,25,130.018166693072,-0.335648887176077
3435950,15,14.8217303287183,0.00672549231679835
3436650,4,155.873551646456,-0.397718898453608
3437170,388,64.777423473089,2.23735563434529
3437610,1,222.073551568223,-0.393185541498643
3440430,7,1325.55998343821,-0.342503143843116
3441000,8,197.830273483016,-0.382991664009248
3441200,1,220.166101221369,-0.393474946117403
3442880,66,778.556987549466,-0.326913769971844
3443080,170,720.725626635687,-0.274468391189656
3444080,379,1352.37220642949,-0.247497819590353
3444220,263,379.741796863618,-0.115991423100233
3445800,69,869.03618187689,-0.326268500775253
3445830,132,76.8378141384742,0.31557331079955
3445890,16,41.5179098076025,-0.291527281518132
3446230,9,104.131021807954,-0.388420822301737
3446250,1,287.792539148237,-0.384762541035933
3446680,1767,720.528975628524,0.52168865744299
3447040,5170,2688.3235398087,0.30399177954073
3447300,1,30.3758724543922,-0.47936991374327
3447510,267,232.584992568047,0.0582008344595592
3447910,1,260.255160870606,-0.387968709564734
3448870,29,227.755703807309,-0.343894726324445
3449030,131,267.900407539188,-0.19852215886396
3449040,604,170.614351924492,1.0279500715387
3449610,9,488.421230543724,-0.363028651487723
3451200,2,59.9370877364795,-0.43749063004431
3451500,9,405.158442661432,-0.36699769646917
3453330,16,1240.51877917517,-0.341384165624766
3453680,3,17.4180915139643,-0.449215932999049
3454570,67,66.3937323049774,0.00408249882811517
3454830,13,201.680241516252,-0.372745253638855
3454980,1207,3363.63882038204,-0.208354780923224
3456230,5,114.424288537696,-0.402602053680499
3456810,5,93.5499264119951,-0.407086551470097
3456830,38,329.290104399082,-0.337692238595698
3458220,19,1099.16247214198,-0.342653655330665
3458600,11,278.749159479322,-0.371882808348451
3461520,34,65.8702512112615,-0.216516677134589
3463700,1,840.736162153114,-0.354816955606452
3463910,44,165.671302140135,-0.298035007708013
3465310,13,1286.72392998348,-0.341516337353631
3466450,28,38.0492561409929,-0.126770715571661
3467310,3,238.475609235954,-0.387526385351667
3467710,1738,691.200355525466,0.545647702153164
3468180,2,1146.81146734166,-0.347071282714389
3468400,93,792.055306235958,-0.314865067091611
3468660,501,4246.88530337062,-0.28281077422821
3469230,137,2765.61222933634,-0.312460610335585
3470170,311,344.505273297492,-0.0369883833841838
3470940,2,137.395145252116,-0.407251927110221
3472300,13,1016.8901249117,-0.346063208971358
3473580,19,718.492013013056,-0.349772692593861
3473610,30,848.790402873074,-0.342452112517981
3474140,15,113.283934679029,-0.365632712865475
3474400,4,82.153844135488,-0.415028624980527
3475490,4,1212.0274449926,-0.345240617476828
3475580,14,43.8363905341126,-0.32050335266402
3476730,28,146.368967431626,-0.332132904260251
3477080,14,84.3012775466272,-0.362772750839146
3479790,16,75.3914884825562,-0.347037928289022
3480790,48,603.516581757293,-0.334982842751831
3481710,105,40.7736916540744,0.748965312468116
3481800,10,211.209443503902,-0.377970352542058
3481920,1,57.9610672492943,-0.446605498083098
3483190,15,53.4699337368087,-0.330240166437987
3484190,3,851.511412926262,-0.3536684301909
3484640,391,2260.91768300759,-0.275236426911082
3485910,7,198.566844976635,-0.384930194300967
3488580,25,245.391736222118,-0.351591936350672
3488970,1859,272.24548854857,2.26111691543789
3489240,26,1367.58753471827,-0.337079093777974
3489460,40,28.5365103484113,0.200992747138538
3490140,5,43.8293962329286,-0.417181847504404
3491160,17,26.9076366652853,-0.185887917334036
3491430,6,1692.93093110654,-0.337680197669788
3494210,41,319.924767093372,-0.333625294051251
3494660,4,342.909679469342,-0.376026778393357
3494790,2,60.7641164269327,-0.436970286138291
3495040,32,33.5004304784619,-0.0218865731505813
3495050,40,40.5251999691037,-0.00616719321604956
3498560,18,25.6289451361602,-0.151416299005881
3499160,10,232.692834959107,-0.376416247101113
3499270,9,138.044550815571,-0.386143471148744
3499820,2,470.061099108825,-0.369370118966907
3500750,220,51.2064899235932,1.52129646190844
3500830,14,281.798756156783,-0.367583212504208
3502020,3,235.373270042954,-0.387911178246248
3502340,5,73.0197282228939,-0.411872948979556
3502370,1,228.066296641956,-0.392296010944448
3502860,1,11.831095892478,-0.535576708410953
3502910,13,1093.66388558933,-0.344654029769713
3504570,94,404.196794354092,-0.288102153308108
3504870,11,26.9764672442807,-0.298869477829955
3505240,2,30.4208895120028,-0.462998248546801
3505350,20,164.785931802279,-0.356742294879008
3505600,39,149.709871689256,-0.303041324346078
3505650,14,301.149642568939,-0.366737982079713
3509730,1,219.749671536288,-0.393538543262633
3511130,36,3847.20642976789,-0.319430780673335
3513000,67,85.7958008313944,-0.0951160122610853
3513340,1,99.8782410049333,-0.422779404330467
3514440,33,326.671577239242,-0.343410359952612
3515710,1,222.584115372754,-0.393108601320694
3516180,366,387.434819131902,-0.0208403005602862
3516890,26,567.250813408114,-0.348869971359988
3518030,1,765.619544262869,-0.357157613338547
3519780,12,135.931768151757,-0.377185710543147
3520030,183,66.6314967836131,0.780479175352554
3520580,4,55.6496557144875,-0.423899730791214
3520970,16,606.239766973814,-0.354203184182119
3521270,53,180.1204682203,-0.284149781391086
3521410,1034,105.357734417841,3.74287757326571
3527080,10,26.2155593571581,-0.31353021948227
3527810,39,1063.53050726176,-0.336651409484752
3527920,49,112.073463841238,-0.237442751348208
3528450,9839,627.350677942105,5.32827243697749
3528970,255,2408.51613281414,-0.296404898439892
3529380,1,68.7267631239915,-0.438792831076285
3530490,34,109.510119584841,-0.291617014887735
3531960,40,532.714644170111,-0.33979386099847
3531980,48,553.930015155872,-0.334547605694792
3531990,58,783.588137545865,-0.330601997445454
3532890,80,118.770766703755,-0.136901431655423
3533360,7,631.479773225819,-0.358679454211116
3535090,12,530.811107978589,-0.359172306305836
3535110,20,44.0451086281723,-0.256907790070895
3535330,5,167.67583897382,-0.39326175533611
3536480,373,41.4777498571986,3.79160952312443
3538140,17,121.880366938481,-0.359936635886192
3540550,102,11.251034986178,4.76941779789468
3540880,13,211.100431302265,-0.372339694591983
3541750,67,35.2287159931287,0.437562129096461
3544100,3,173.701318767497,-0.397018235252751
3545290,10,52.8387886067302,-0.372690969081533
3545810,8,327.290135234985,-0.372603510872824
3548370,3,237.660025422747,-0.387626992885567
3549690,14,1564.6522239253,-0.337555898793646
3550490,170,42.1755998247185,1.43451891107684
3551100,60,108.156132093011,-0.188550487183416
3552200,11,76.6476377143702,-0.376596795360411
3552220,6,44.892666763884,-0.406676775362695
3552820,269,968.51414558944,-0.254037718754532
3552970,1,693.616761365955,-0.359679086040101
3553190,18,1284.92942662717,-0.340200571479052
3553260,2,20.5057487672901,-0.476019518582083
3554010,1,39.3036506316297,-0.465697380611848
3554100,5,16.1627365582419,-0.379948864047408
3555840,21,1545.08564828047,-0.336248081384769
3555980,352,123.238779894289,0.775551306246351
3556730,144,572.226750490299,-0.273438132815951
3556750,12237,781.765281327843,5.23242930290586
3560030,279,179.363076742096,0.223745165273092
3560370,253,791.544307666668,-0.242736308782261
3561170,14,776.512517382373,-0.350820197940192
3561190,17,67.5385133169649,-0.333875631167086
3561230,16,2652.46740216525,-0.327582897120411
3561830,43,16.9547721237092,0.837719782743757
3561970,15,120.872399827983,-0.366681691777082
3562220,4,81.9790689199585,-0.41508227323041
3563380,3,116.601815192364,-0.409369599770225
3563480,15,489.25148429165,-0.358457358624495
3563700,8,1590.87075182391,-0.33852701215038
3565250,5,196.52360097854,-0.389214295888344
3565330,5,28.4970477561402,-0.412637427071022
3565680,6,177.382845439784,-0.389560270179384
3565700,1,388.869363313003,-0.375608055457559
3566100,16,105.632327211727,-0.360223718529537
3568030,3,10.0495923665197,-0.425253500538598
3568460,304,552.858826002594,-0.164901662568636
3568550,3,118.194921811071,-0.408944363890349
3570370,2728,175.020282661686,5.88878723109123
3571640,2,48.2911092182225,-0.445722419609878
3571710,214,2600.62221718991,-0.302811177517384
3571780,1,3817.9606737823,-0.322504852600991
3572030,1,123.587115625755,-0.414307260938452
3572530,5,276.999506819203,-0.380378216395402
3575020,2,109.682025577702,-0.415143805973629
3575380,3,15.9458676129306,-0.447754710330318
3575810,2,22.7074488564699,-0.472927900417914
3575980,574,3531.45174294138,-0.271374895379771
3575990,8,469.438229226904,-0.364664614363836
3576000,1,58.6053648319604,-0.446088402808773
3577080,12,102.924495959104,-0.376061030647157
3577140,2,576.549408984247,-0.36391300462588
3578500,1,123.323204475276,-0.414390059460112
3578960,2,572.276539834673,-0.364107943421449
3579010,8,334.463834072507,-0.372132193565034
3579320,3,380.739688943709,-0.3742484091025
3580760,6,112.812467827768,-0.399193549460234
3582170,5,42.1084031984876,-0.41720547463812
3582270,5,48.8932335513494,-0.416764964003913
3582390,36,219.365763396421,-0.330510924486234
3583330,15,43.4518037396681,-0.308695482955042
3583530,72,278.385703506102,-0.287060144543903
3583790,95,5518.27942038792,-0.31054647565992
3584360,17,18.8610517205619,-0.0527985642835153
3584910,33,71.162267491194,-0.23781924602955
3585600,3,32.6179230234041,-0.445431785700036
3585640,3,53.416096941611,-0.433281287175051
3586670,2,96.5788676930919,-0.419719725352848
3587090,23,379.238334539496,-0.354456591671481
3589720,21,30.8827012375106,-0.158237109370337
3590020,2,322.380635000741,-0.380048803646184
3590590,2,110.438526855198,-0.414898940180898
3591360,383,19.206649969356,10.1032739304059
3592140,50,1828.45265318919,-0.328003100584097
3593000,1,23.7750084218082,-0.493112054861413
3594000,229,16.2051846128716,7.22047709842925
3594280,10,99.0959168848961,-0.384282743379357
3597530,6,1427.61881630884,-0.341202417283079
3597710,2,49.9556195221189,-0.444429984846449
3600280,10,2627.74416890359,-0.328501919012323
3601300,2,140.850514972474,-0.406399139683554
3603110,45,26.5714906906519,0.35081108130487
3603580,199,413.870941078662,-0.194532763610581
3603870,8,562.888303555194,-0.36064282224082
3604260,107,481.52704566211,-0.287978639305242
3604520,10,285.833655772069,-0.372813550777543
3605340,3,3571.91183002213,-0.323559104896709
3605550,15,355.027445938861,-0.363349501665167
3606340,1,96.7476625041463,-0.424085575865703
3606360,38,1421.69805349143,-0.333575006717777
3606830,167,1141.80813482111,-0.296914441579889
3607380,9,108.137743699868,-0.388236778405039
3609980,49,480.938501265825,-0.3325611125351
3610700,7,495.250338410984,-0.364224057660648
3612060,239,115.565188671258,0.449206474818603
3612120,33,77.8449991069545,-0.252856798226459
3612250,67,1185.71246099186,-0.327293707773707
3612480,112,318.451904136487,-0.248177586048821
3612610,1,37.7299078132766,-0.46781172795427
3612720,9,227.496395953639,-0.37852025727209
3612850,1074,181.853044889554,1.97342986130762
3612960,4,99.8095521347747,-0.409970465390321
3614460,421,2183.70065176892,-0.269205321003102
3614630,3,11.5452392811137,-0.435252361710689
3614690,5,90.0957301111285,-0.40787306666075
3614720,54,31.7315430754246,0.345637362165747
3615850,2,45.6473446793665,-0.447867834485426
3617620,1177,812.1068535511,0.160009075092835
3618060,11,558.329180209049,-0.358855759018459
3618090,6,23.6259421566944,-0.384423544818568
3618400,7,41.9330859053292,-0.39461122843847
3620070,7,310.45150543017,-0.374982194472296
3620120,7,26.9795458934919,-0.373705286408425
3620210,2,441.445671864296,-0.371093635166972
3620740,137,697.204348809367,-0.289310542256232
3621210,3,735.490207201389,-0.357200817938705
3621320,10,202.227667271692,-0.378631435718436
3621490,3,18.6996148455909,-0.449922790672996
3621680,2,188.985674987585,-0.396578913118631
3622180,15,159.187398378115,-0.368981704389889
3623480,6,302.073579803368,-0.376881068873589
3623640,10,26.2787471276083,-0.313877803249283
3624520,15,153.839383778265,-0.368861518016627
3624920,47,130.126589380923,-0.265437551706894
3625210,526,242.719592622408,0.457334726705356
3625280,4,39.9151795826397,-0.429064061951203
3625340,20,91.5098579628912,-0.336884422625101
3626560,18,196.75021550767,-0.362799362389532
3626860,1,289.983794282778,-0.384523830942328
3628580,54,150.245181340053,-0.26241789636291
3628600,1,297.664428883147,-0.38370440591387
3628730,7,93.2826422320919,-0.397923294076529
3629080,265,1319.29370327868,-0.275245720649703
3629360,64,65.8741357146047,-0.0127314615048914
3629400,154,917.255952757565,-0.293787955480269
3629780,1217,446.188637397712,0.643456282903539
3629840,13,1146.73285574105,-0.343737749718398
3630410,542,104.156791507906,1.78722873245677
3630930,1,18.3172278438154,-0.508482622746615
3631260,45,65.5580250287529,-0.140409046138243
3632280,1,493.208071165458,-0.368814825042756
3635710,15,16.9242579632675,-0.0620237881853505
3636110,1,526.583886028912,-0.367006586314891
3636390,2,164.36180047277,-0.401178988395274
3636470,47,1166.78660240253,-0.333283346104526
3636530,6,438.633587445763,-0.367869000746131
3636960,205,118.684185841698,0.305030420777441
3637770,23,361.251437001514,-0.354718616644285
3637820,5,105.045347880046,-0.404556940537777
3638500,2,650.162661177209,-0.36080357806426
3639500,39,14.6277252577228,0.934034159697798
3642990,4,138.972855805438,-0.400918746360849
3643350,1,17.039039313312,-0.512867651021894
3643900,5,155.102634097578,-0.395224353663014
3644260,28,34.7545961210597,-0.0944761113996604
3644520,3,173.239550129584,-0.397099414595848
3645520,3,48.7934111343198,-0.435810926515005
3646320,15,119.274092741318,-0.366484176551154
3648340,2,49.5992353508358,-0.444703080763094
3648620,6,22.4873734406045,-0.380838253999294
3650320,12,166.193644993065,-0.376398770729959
3652630,1,54.5547937717445,-0.449463882033497
3653300,2,263.684812124735,-0.386071682420657
3653390,1,102.884809613681,-0.421572344272866
3653590,31,909.39063489694,-0.34123502284892
3653600,121,146.667650704326,-0.0718601619304599
3653810,8,2173.76400057336,-0.332368074219121
3653870,1,268.939300480485,-0.38691394688016
3654060,12,468.18041308677,-0.36155381241166
3654560,6841,619.920895247961,3.64480358927939
3654810,3,53.023978676351,-0.433490678686019
3656690,1,740.282247468691,-0.358010775147681
3656990,11,74.7996616008881,-0.376084543822899
3658230,11,339.718329132827,-0.36843021674406
3659410,1089,339.985656136884,0.83878677074389
3659560,1,30.8115285270542,-0.478593207723433
3660220,722,952.490916236841,-0.0852127081185107
3660270,1,1035.37165630836,-0.349772146843103
3660520,1,110.964916674016,-0.418535778359185
3664230,12,242.46098417189,-0.372493638170395
3664250,39,46.7753348010856,-0.0776117728876508
3666180,1,461.41065290652,-0.370682692951674
3666940,1,386.627126587195,-0.375777963174532
3667850,24,485.32919229143,-0.351727892674724
3668800,44,320.185042683238,-0.330057282661472
3668840,1,71.2140243671142,-0.437204187764268
3669050,31,150.487045085178,-0.325213622682999
3669190,7,367.773386894437,-0.371084877418526
3669400,5,105.271080419273,-0.404508717145943
3669740,99,333.869896813295,-0.268241207411844
3669750,32,53.2518124857526,-0.183274474147187
3670200,2,535.577569801194,-0.365857538569445
3670290,7,132.076550862477,-0.392907936034542
3671880,13,850.989591192104,-0.349512179809099
3671980,5,290.773106948623,-0.379131639611969
3672100,57,1082.39967247103,-0.33066547980221
3672300,21,825.768503100028,-0.346647749432105
3672410,2,190.775300231961,-0.396272513657982
3673060,1845,74.0402761340293,10.5588280532521
3675130,5,24.1440365093042,-0.407155476458346
3675150,1,175.53022965557,-0.40129762777126
3675290,17,1380.70968150516,-0.339167431952771
3676260,40,166.770638241741,-0.308284640497751
3676270,3,1138.53241302327,-0.346931691929151
3676850,823,182.867348395384,1.4073885255182
3677120,3,31.3419275166707,-0.446180000038462
3678130,4,107.323992102071,-0.408021746525872
3678420,14,382.535158940087,-0.363276676893634
3678950,182,240.342838099174,-0.0952042047113807
3679100,18,407.225654890041,-0.358598562992158
3679380,3,300.300015427351,-0.380867051568394
3679570,11,74.8556301475309,-0.376100804511142
3679920,4,59.6056891018228,-0.422504798450065
3680420,32,922.83443540732,-0.340677329849692
3680900,144,355.00689425696,-0.225493717597926
3681060,1,806.907976519872,-0.355838287899217
3681580,10,1395.98088065899,-0.340688885606955
3682080,2,26.9764672442807,-0.467231185042325
3682530,86,164.214018949619,-0.193449177846272
3684010,1,97.6291399676896,-0.423712500980932
3684320,6,1201.54190234119,-0.344855305480362
3684910,12,219.826022521925,-0.373744964584615
3685030,13,27.8990874813274,-0.268115053826846
3685170,35,600.083853860235,-0.342847710755291
3685280,2,101.611542362443,-0.417882938902611
3686450,9,66.928749913614,-0.386597373847626
3686580,347,313.848470427827,0.0404856754019221
3686840,1,146.833020279322,-0.407775064915348
3686930,461,79.1889791815016,2.11219376722985
3686940,323,100.668493713522,0.942380781826289
3687470,101,137.106039247398,-0.108854284140678
3687580,22,68.5197288111047,-0.302412732625476
3687940,4,864.639813814388,-0.352894727096202
3688930,3,61.1556085167446,-0.4293438877245
3688970,71,220.415966974202,-0.2679191921939
3690060,2,90.9257365191608,-0.421916865645311
3690390,49,25.4877145762157,0.469654759764088
3690420,13,1565.94149937394,-0.337757917253248
3690570,17,78.5109208973913,-0.343553512890749
3693590,137,55.8379522118487,0.663590537518354
3693720,59,429.913234797871,-0.322297516908206
3694020,8,176.926926987367,-0.385060461081376
3694470,9,240.020902956895,-0.37753170132077
3696020,6,120.746807102329,-0.397873198586009
3696180,2,80.1590089351158,-0.426560408856584
3696700,61,137.123728187849,-0.229469058356487
3697290,10,1696.31250582566,-0.336840490513887
3698050,13,86.6543907850096,-0.368628325403581
3698680,45,4483.12926206467,-0.316448225549465
3699600,3,172.142957188345,-0.397293161230016
3701370,12,269.546595526884,-0.370996251198468
3702020,4,660.311644455646,-0.359313167993503
3702810,1,14.808060318895,-0.521502893364652
3703030,5,84.9776149629092,-0.409057175334978
3703790,3,85.101351416494,-0.419241089796085
3704300,191,14.8923493847822,6.60641497365066
3704520,8,30.933796740624,-0.366509315286057
3705340,2,400.244337760562,-0.373825592262958
3706460,4,46.0576166772641,-0.427211575134407
3706640,2,67.8451666870321,-0.432800278773507
3708530,14,339.833301796635,-0.365062879353522
3709000,5,61.5928108178264,-0.414484385060512
3711530,6,136.722745094671,-0.395324212159531
