appid,total_reviews,positive_reviews,negative_reviews,positive_rate,review_score,review_score_desc,review_language,review_purchase_type,review_type,filter_offtopic_activity,day_range,review_collected_at,review_status,schema_error,http_status,request_retry_count,request_latency_seconds,http_429_count,http_5xx_count,transport_error_count
2058140,177,173,4,0.9774011299435028,8,Very Positive,all,steam,all,1,365,2026-09-13T18:46:54.258412+00:00,success,,200,0,2.0470000000000255,0,0,0
2060160,8990,8581,409,0.9545050055617352,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T18:46:56.342907+00:00,success,,200,0,2.1089999999999236,0,0,0
2068630,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:46:58.367289+00:00,success,,200,0,2.015999999999849,0,0,0
2070860,11,11,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:47:00.576901+00:00,success,,200,0,2.0779999999999745,0,0,0
2072560,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:47:02.798237+00:00,success,,200,0,2.2650000000001,0,0,0
2074740,20,18,2,0.9,7,Positive,all,steam,all,1,365,2026-09-13T18:47:05.012761+00:00,success,,200,0,2.1569999999999254,0,0,0
2076520,146,120,26,0.821917808219178,8,Very Positive,all,steam,all,1,365,2026-09-13T18:47:07.080136+00:00,success,,200,0,2.061999999999898,0,0,0
2077750,86,44,42,0.5116279069767442,5,Mixed,all,steam,all,1,365,2026-09-13T18:47:09.144756+00:00,success,,200,0,2.030999999999949,0,0,0
2081880,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:47:11.154398+00:00,success,,200,0,1.8900000000001,0,0,0
2085620,115,80,35,0.6956521739130435,5,Mixed,all,steam,all,1,365,2026-09-13T18:47:13.250680+00:00,success,,200,0,2.1720000000000255,0,0,0
2092170,6,6,0,1.0,0,6 user reviews,all,steam,all,1,365,2026-09-13T18:47:15.341668+00:00,success,,200,0,1.969000000000051,0,0,0
2094910,959,711,248,0.7413972888425443,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:47:17.519564+00:00,success,,200,0,2.1879999999998745,0,0,0
2099220,369,319,50,0.8644986449864499,8,Very Positive,all,steam,all,1,365,2026-09-13T18:47:19.761575+00:00,success,,200,0,2.094000000000051,0,0,0
2105620,894,860,34,0.9619686800894854,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T18:47:21.971329+00:00,success,,200,0,2.2349999999999,0,0,0
2112750,137,109,28,0.7956204379562044,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:47:24.058930+00:00,success,,200,0,2.0,0,0,0
2115390,775,634,141,0.8180645161290323,8,Very Positive,all,steam,all,1,365,2026-09-13T18:47:26.243681+00:00,success,,200,0,2.2029999999999745,0,0,0
2115490,37,36,1,0.972972972972973,7,Positive,all,steam,all,1,365,2026-09-13T18:47:28.450484+00:00,success,,200,0,2.1089999999999236,0,0,0
2117370,17,11,6,0.6470588235294118,5,Mixed,all,steam,all,1,365,2026-09-13T18:47:30.685510+00:00,success,,200,0,2.234000000000151,0,0,0
2122880,88,63,25,0.7159090909090909,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:47:32.721091+00:00,success,,200,0,2.109000000000151,0,0,0
2124150,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:47:34.804479+00:00,success,,200,0,1.8910000000000764,0,0,0
2126190,1899,1327,572,0.6987888362295945,5,Mixed,all,steam,all,1,365,2026-09-13T18:47:36.856420+00:00,success,,200,0,2.0319999999999254,0,0,0
2128430,8,2,6,0.25,0,8 user reviews,all,steam,all,1,365,2026-09-13T18:47:38.950975+00:00,success,,200,0,2.1099999999999,0,0,0
2131550,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:47:40.990482+00:00,success,,200,0,1.9379999999998745,0,0,0
2135960,86,79,7,0.9186046511627907,8,Very Positive,all,steam,all,1,365,2026-09-13T18:47:43.029809+00:00,success,,200,0,2.0150000000001,0,0,0
2140810,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:47:45.161382+00:00,success,,200,0,2.0930000000000746,0,0,0
2143760,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T18:47:47.214267+00:00,success,,200,0,2.0,0,0,0
2151380,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:47:49.331388+00:00,success,,200,0,2.094000000000051,0,0,0
2158690,31,30,1,0.967741935483871,7,Positive,all,steam,all,1,365,2026-09-13T18:47:51.336548+00:00,success,,200,0,1.9529999999999745,0,0,0
2165140,172,129,43,0.75,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:47:53.525526+00:00,success,,200,0,2.2029999999999745,0,0,0
2167530,10,8,2,0.8,7,Positive,all,steam,all,1,365,2026-09-13T18:47:55.737364+00:00,success,,200,0,2.188000000000102,0,0,0
2171630,1617,1218,399,0.7532467532467533,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:47:57.960002+00:00,success,,200,0,2.2970000000000255,0,0,0
2174300,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T18:48:00.082364+00:00,success,,200,0,2.0319999999999254,0,0,0
2176710,17,15,2,0.8823529411764706,7,Positive,all,steam,all,1,365,2026-09-13T18:48:02.235603+00:00,success,,200,0,2.140999999999849,0,0,0
2177940,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T18:48:04.382816+00:00,success,,200,0,2.0319999999999254,0,0,0
2179390,33,28,5,0.8484848484848485,7,Positive,all,steam,all,1,365,2026-09-13T18:48:06.439038+00:00,success,,200,0,2.0,0,0,0
2182990,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:48:08.576174+00:00,success,,200,0,2.0779999999999745,0,0,0
2183670,590,433,157,0.7338983050847457,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:48:10.815803+00:00,success,,200,0,2.2819999999999254,0,0,0
2185030,271,221,50,0.8154981549815498,8,Very Positive,all,steam,all,1,365,2026-09-13T18:48:12.961610+00:00,success,,200,0,2.1099999999999,0,0,0
2186270,27,16,11,0.5925925925925926,5,Mixed,all,steam,all,1,365,2026-09-13T18:48:15.196382+00:00,success,,200,0,2.140999999999849,0,0,0
2192780,18,1,17,0.05555555555555555,3,Negative,all,steam,all,1,365,2026-09-13T18:48:17.362885+00:00,success,,200,0,2.109000000000151,0,0,0
2201910,112,88,24,0.7857142857142857,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:48:19.449451+00:00,success,,200,0,2.046999999999798,0,0,0
2204560,11,10,1,0.9090909090909091,7,Positive,all,steam,all,1,365,2026-09-13T18:48:21.522165+00:00,success,,200,0,2.1410000000000764,0,0,0
2208840,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T18:48:23.650579+00:00,success,,200,0,1.969000000000051,0,0,0
2212790,552,499,53,0.9039855072463768,8,Very Positive,all,steam,all,1,365,2026-09-13T18:48:25.718870+00:00,success,,200,0,2.1720000000000255,0,0,0
2212830,15,14,1,0.9333333333333333,7,Positive,all,steam,all,1,365,2026-09-13T18:48:27.786160+00:00,success,,200,0,2.0319999999999254,0,0,0
2217720,22,7,15,0.3181818181818182,4,Mostly Negative,all,steam,all,1,365,2026-09-13T18:48:30.019379+00:00,success,,200,0,2.125,0,0,0
2218400,2920,2437,483,0.8345890410958904,8,Very Positive,all,steam,all,1,365,2026-09-13T18:48:32.119211+00:00,success,,200,0,2.0470000000000255,0,0,0
2221390,90,76,14,0.8444444444444444,8,Very Positive,all,steam,all,1,365,2026-09-13T18:48:34.231544+00:00,success,,200,0,2.125,0,0,0
2221780,46,43,3,0.9347826086956522,7,Positive,all,steam,all,1,365,2026-09-13T18:48:36.395364+00:00,success,,200,0,2.109000000000151,0,0,0
2228490,30,27,3,0.9,7,Positive,all,steam,all,1,365,2026-09-13T18:48:38.492911+00:00,success,,200,0,2.1870000000001255,0,0,0
2234150,1366,1136,230,0.8316251830161054,8,Very Positive,all,steam,all,1,365,2026-09-13T18:48:40.521372+00:00,success,,200,0,1.9069999999999254,0,0,0
2235200,1956,1343,613,0.6866053169734151,5,Mixed,all,steam,all,1,365,2026-09-13T18:48:42.544881+00:00,success,,200,0,2.0160000000000764,0,0,0
2238440,74,70,4,0.9459459459459459,8,Very Positive,all,steam,all,1,365,2026-09-13T18:48:44.672224+00:00,success,,200,0,2.1099999999999,0,0,0
2243700,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:48:46.752258+00:00,success,,200,0,2.0,0,0,0
2248170,11,11,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:48:48.780639+00:00,success,,200,0,1.890999999999849,0,0,0
2262890,7,2,5,0.2857142857142857,0,7 user reviews,all,steam,all,1,365,2026-09-13T18:48:51.032728+00:00,success,,200,0,2.2339999999999236,0,0,0
2263360,379,378,1,0.9973614775725593,8,Very Positive,all,steam,all,1,365,2026-09-13T18:48:53.055727+00:00,success,,200,0,1.969000000000051,0,0,0
2268550,18,18,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:48:55.269921+00:00,success,,200,0,2.3120000000001255,0,0,0
2271110,11,10,1,0.9090909090909091,7,Positive,all,steam,all,1,365,2026-09-13T18:48:57.514138+00:00,success,,200,0,2.1099999999999,0,0,0
2279180,6,3,3,0.5,0,6 user reviews,all,steam,all,1,365,2026-09-13T18:48:59.633436+00:00,success,,200,0,2.109000000000151,0,0,0
2279440,95,93,2,0.9789473684210527,8,Very Positive,all,steam,all,1,365,2026-09-13T18:49:01.874633+00:00,success,,200,0,2.25,0,0,0
2282770,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:49:03.945252+00:00,success,,200,0,1.9210000000000491,0,0,0
2285150,9557,6381,3176,0.6676781416762583,5,Mixed,all,steam,all,1,365,2026-09-13T18:49:06.214108+00:00,success,,200,0,2.344000000000051,0,0,0
2288470,2574,2349,225,0.9125874125874126,8,Very Positive,all,steam,all,1,365,2026-09-13T18:49:08.431957+00:00,success,,200,0,2.2650000000001,0,0,0
2292540,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:49:10.506905+00:00,success,,200,0,2.046999999999798,0,0,0
2292870,24,18,6,0.75,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:49:12.646110+00:00,success,,200,0,2.015999999999849,0,0,0
2296120,9,9,0,1.0,0,9 user reviews,all,steam,all,1,365,2026-09-13T18:49:14.803685+00:00,success,,200,0,2.2189999999998236,0,0,0
2297590,17,14,3,0.8235294117647058,7,Positive,all,steam,all,1,365,2026-09-13T18:49:16.870863+00:00,success,,200,0,1.875,0,0,0
2299690,62,54,8,0.8709677419354839,8,Very Positive,all,steam,all,1,365,2026-09-13T18:49:19.048944+00:00,success,,200,0,2.1720000000000255,0,0,0
2300120,1083,587,496,0.5420129270544783,5,Mixed,all,steam,all,1,365,2026-09-13T18:49:21.317932+00:00,success,,200,0,2.296999999999798,0,0,0
2308690,1403,1187,216,0.8460441910192444,8,Very Positive,all,steam,all,1,365,2026-09-13T18:49:23.498017+00:00,success,,200,0,2.0,0,0,0
2310230,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:49:25.627419+00:00,success,,200,0,2.3279999999999745,0,0,0
2316640,12,12,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:49:27.750097+00:00,success,,200,0,1.9529999999999745,0,0,0
2319790,1009,983,26,0.9742319127849356,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T18:49:29.768400+00:00,success,,200,0,2.0,0,0,0
2321250,63,63,0,1.0,8,Very Positive,all,steam,all,1,365,2026-09-13T18:49:31.885429+00:00,success,,200,0,2.0319999999999254,0,0,0
2321470,46306,39900,6406,0.8616593961905584,8,Very Positive,all,steam,all,1,365,2026-09-13T18:49:34.013709+00:00,success,,200,0,2.078999999999951,0,0,0
2324760,22,20,2,0.9090909090909091,7,Positive,all,steam,all,1,365,2026-09-13T18:49:36.177705+00:00,success,,200,0,2.25,0,0,0
2327050,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T18:49:38.354464+00:00,success,,200,0,2.1569999999999254,0,0,0
2327950,10,5,5,0.5,5,Mixed,all,steam,all,1,365,2026-09-13T18:49:40.564598+00:00,success,,200,0,2.0629999999998745,0,0,0
2334690,8,8,0,1.0,0,8 user reviews,all,steam,all,1,365,2026-09-13T18:49:42.782213+00:00,success,,200,0,2.155999999999949,0,0,0
2336210,7,7,0,1.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T18:49:44.981879+00:00,success,,200,0,2.2029999999999745,0,0,0
2336430,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:49:47.117252+00:00,success,,200,0,2.109000000000151,0,0,0
2345740,31,29,2,0.9354838709677419,7,Positive,all,steam,all,1,365,2026-09-13T18:49:49.378627+00:00,success,,200,0,2.2650000000001,0,0,0
2347080,810,588,222,0.725925925925926,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:49:51.622015+00:00,success,,200,0,2.2029999999999745,0,0,0
2350270,621,552,69,0.8888888888888888,8,Very Positive,all,steam,all,1,365,2026-09-13T18:49:53.832095+00:00,success,,200,0,2.1560000000001764,0,0,0
2352140,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:49:55.887196+00:00,success,,200,0,2.046999999999798,0,0,0
2352620,15273,11436,3837,0.7487723433510116,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:49:58.077368+00:00,success,,200,0,2.219000000000051,0,0,0
2353100,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:50:00.097492+00:00,success,,200,0,1.9220000000000255,0,0,0
2357350,22,18,4,0.8181818181818182,7,Positive,all,steam,all,1,365,2026-09-13T18:50:02.322146+00:00,success,,200,0,2.2029999999999745,0,0,0
2359270,14,14,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:50:04.344948+00:00,success,,200,0,1.9220000000000255,0,0,0
2359390,14,14,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:50:06.399381+00:00,success,,200,0,2.125,0,0,0
2361770,3550,2972,578,0.8371830985915493,8,Very Positive,all,steam,all,1,365,2026-09-13T18:50:08.421380+00:00,success,,200,0,2.0150000000001,0,0,0
2365410,10,9,1,0.9,7,Positive,all,steam,all,1,365,2026-09-13T18:50:10.570226+00:00,success,,200,0,2.0470000000000255,0,0,0
2367120,108,98,10,0.9074074074074074,8,Very Positive,all,steam,all,1,365,2026-09-13T18:50:12.808178+00:00,success,,200,0,2.1560000000001764,0,0,0
2372450,6,6,0,1.0,0,6 user reviews,all,steam,all,1,365,2026-09-13T18:50:14.957999+00:00,success,,200,0,2.046999999999798,0,0,0
2376990,6,5,1,0.8333333333333334,0,6 user reviews,all,steam,all,1,365,2026-09-13T18:50:17.137238+00:00,success,,200,0,2.2660000000000764,0,0,0
2377620,21,18,3,0.8571428571428571,7,Positive,all,steam,all,1,365,2026-09-13T18:50:19.212927+00:00,success,,200,0,2.030999999999949,0,0,0
2377720,15,15,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:50:21.429829+00:00,success,,200,0,2.1870000000001255,0,0,0
2393100,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:50:23.533302+00:00,success,,200,0,2.1099999999999,0,0,0
2393510,21,20,1,0.9523809523809523,7,Positive,all,steam,all,1,365,2026-09-13T18:50:25.644328+00:00,success,,200,0,1.9210000000000491,0,0,0
2398290,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:50:27.650233+00:00,success,,200,0,1.9839999999999236,0,0,0
2402620,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T18:50:29.888324+00:00,success,,200,0,2.2029999999999745,0,0,0
2403600,44,43,1,0.9772727272727273,7,Positive,all,steam,all,1,365,2026-09-13T18:50:31.957660+00:00,success,,200,0,1.984000000000151,0,0,0
2411100,29,29,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:50:34.207949+00:00,success,,200,0,2.219000000000051,0,0,0
2416100,1338,1296,42,0.968609865470852,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T18:50:36.381913+00:00,success,,200,0,2.171000000000049,0,0,0
2418530,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:50:38.638436+00:00,success,,200,0,2.2189999999998236,0,0,0
2421540,86,86,0,1.0,8,Very Positive,all,steam,all,1,365,2026-09-13T18:50:40.661708+00:00,success,,200,0,2.046000000000049,0,0,0
2424300,12,11,1,0.9166666666666666,7,Positive,all,steam,all,1,365,2026-09-13T18:50:42.730485+00:00,success,,200,0,2.0,0,0,0
2424480,13,8,5,0.6153846153846154,5,Mixed,all,steam,all,1,365,2026-09-13T18:50:44.893361+00:00,success,,200,0,2.140999999999849,0,0,0
2430170,16,11,5,0.6875,5,Mixed,all,steam,all,1,365,2026-09-13T18:50:46.911344+00:00,success,,200,0,1.8120000000001255,0,0,0
2430540,31,31,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:50:48.952297+00:00,success,,200,0,2.1870000000001255,0,0,0
2431200,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:50:51.072320+00:00,success,,200,0,2.0,0,0,0
2436660,10,10,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:50:53.185291+00:00,success,,200,0,2.125,0,0,0
2440940,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T18:50:55.410031+00:00,success,,200,0,2.2029999999999745,0,0,0
2441260,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:50:57.510418+00:00,success,,200,0,1.890999999999849,0,0,0
2444530,5,4,1,0.8,0,5 user reviews,all,steam,all,1,365,2026-09-13T18:50:59.654261+00:00,success,,200,0,2.1099999999999,0,0,0
2446540,163,117,46,0.7177914110429447,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:51:01.796777+00:00,success,,200,0,2.219000000000051,0,0,0
2449060,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T18:51:03.969000+00:00,success,,200,0,2.203999999999951,0,0,0
2451310,189,108,81,0.5714285714285714,5,Mixed,all,steam,all,1,365,2026-09-13T18:51:06.132397+00:00,success,,200,0,2.030999999999949,0,0,0
2453160,1628,1455,173,0.8937346437346437,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:08.216164+00:00,success,,200,0,2.1400000000001,0,0,0
2460920,209,168,41,0.8038277511961722,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:10.345953+00:00,success,,200,0,2.0,0,0,0
2461360,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:51:12.381302+00:00,success,,200,0,1.969000000000051,0,0,0
2462430,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:51:14.475202+00:00,success,,200,0,2.0629999999998745,0,0,0
2467850,513,436,77,0.8499025341130604,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:16.711533+00:00,success,,200,0,2.234000000000151,0,0,0
2471390,45,44,1,0.9777777777777777,7,Positive,all,steam,all,1,365,2026-09-13T18:51:18.800328+00:00,success,,200,0,2.078000000000202,0,0,0
2475550,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:51:20.980198+00:00,success,,200,0,2.094000000000051,0,0,0
2479770,142,135,7,0.9507042253521126,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:23.139541+00:00,success,,200,0,2.140999999999849,0,0,0
2481640,368,306,62,0.8315217391304348,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:25.158096+00:00,success,,200,0,2.0,0,0,0
2483440,18,17,1,0.9444444444444444,7,Positive,all,steam,all,1,365,2026-09-13T18:51:27.402966+00:00,success,,200,0,2.25,0,0,0
2484630,89,83,6,0.9325842696629213,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:29.522643+00:00,success,,200,0,2.094000000000051,0,0,0
2484680,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:51:31.598795+00:00,success,,200,0,2.0160000000000764,0,0,0
2486820,11445,10698,747,0.9347313237221494,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:33.746744+00:00,success,,200,0,2.186999999999898,0,0,0
2488250,15,15,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:51:35.907562+00:00,success,,200,0,2.030999999999949,0,0,0
2488470,81,73,8,0.9012345679012346,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:37.988071+00:00,success,,200,0,2.061999999999898,0,0,0
2495610,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T18:51:40.161814+00:00,success,,200,0,2.0779999999999745,0,0,0
2495630,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T18:51:42.274557+00:00,success,,200,0,2.094000000000051,0,0,0
2495640,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T18:51:44.341825+00:00,success,,200,0,2.030999999999949,0,0,0
2500460,129,129,0,1.0,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:46.525835+00:00,success,,200,0,2.1099999999999,0,0,0
2503550,107,105,2,0.9813084112149533,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:48.757525+00:00,success,,200,0,2.1720000000000255,0,0,0
2505200,5,1,4,0.2,0,5 user reviews,all,steam,all,1,365,2026-09-13T18:51:50.811091+00:00,success,,200,0,2.0629999999998745,0,0,0
2507560,118,92,26,0.7796610169491526,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:51:53.018547+00:00,success,,200,0,2.140999999999849,0,0,0
2508780,3118,2922,196,0.9371391917896087,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:55.069960+00:00,success,,200,0,2.109000000000151,0,0,0
2515280,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:51:57.208146+00:00,success,,200,0,2.203000000000202,0,0,0
2521400,308,294,14,0.9545454545454546,8,Very Positive,all,steam,all,1,365,2026-09-13T18:51:59.312617+00:00,success,,200,0,1.953000000000202,0,0,0
2522040,4,2,2,0.5,0,4 user reviews,all,steam,all,1,365,2026-09-13T18:52:01.335610+00:00,success,,200,0,1.969000000000051,0,0,0
2522290,12,12,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:52:03.468200+00:00,success,,200,0,2.125,0,0,0
2523450,9,8,1,0.8888888888888888,0,9 user reviews,all,steam,all,1,365,2026-09-13T18:52:05.621606+00:00,success,,200,0,2.0,0,0,0
2523720,3923,2407,1516,0.613561050216671,5,Mixed,all,steam,all,1,365,2026-09-13T18:52:07.847121+00:00,success,,200,0,2.25,0,0,0
2528800,13,10,3,0.7692307692307693,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:52:09.947823+00:00,success,,200,0,2.2819999999999254,0,0,0
2529050,21,18,3,0.8571428571428571,7,Positive,all,steam,all,1,365,2026-09-13T18:52:12.149854+00:00,success,,200,0,2.0160000000000764,0,0,0
2538520,20,20,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T18:52:14.358800+00:00,success,,200,0,2.219000000000051,0,0,0
2545710,1549,1062,487,0.6856036152356358,5,Mixed,all,steam,all,1,365,2026-09-13T18:52:16.443059+00:00,success,,200,0,1.905999999999949,0,0,0
2548500,7,6,1,0.8571428571428571,0,7 user reviews,all,steam,all,1,365,2026-09-13T18:52:18.669820+00:00,success,,200,0,2.2339999999999236,0,0,0
2549190,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T18:52:20.905805+00:00,success,,200,0,2.2660000000000764,0,0,0
2549240,412,384,28,0.9320388349514563,8,Very Positive,all,steam,all,1,365,2026-09-13T18:52:23.032628+00:00,success,,200,0,2.030999999999949,0,0,0
2549930,16,12,4,0.75,6,Mostly Positive,all,steam,all,1,365,2026-09-13T18:52:25.287398+00:00,success,,200,0,2.3599999999999,0,0,0
2550790,83,74,9,0.891566265060241,8,Very Positive,all,steam,all,1,365,2026-09-13T18:52:27.518468+00:00,success,,200,0,2.219000000000051,0,0,0
2552750,4,2,2,0.5,0,4 user reviews,all,steam,all,1,365,2026-09-13T18:52:29.538960+00:00,success,,200,0,1.8589999999999236,0,0,0
2554740,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T18:52:31.749141+00:00,success,,200,0,2.1400000000001,0,0,0
2555950,667,621,46,0.9310344827586207,8,Very Positive,all,steam,all,1,365,2026-09-13T18:52:34.004358+00:00,success,,200,0,2.2029999999999745,0,0,0
2559960,83,76,7,0.9156626506024096,8,Very Positive,all,steam,all,1,365,2026-09-13T18:52:36.037029+00:00,success,,200,0,2.0629999999998745,0,0,0
2560340,72,49,23,0.6805555555555556,5,Mixed,all,steam,all,1,365,2026-09-13T18:52:38.229819+00:00,success,,200,0,2.1720000000000255,0,0,0
