sample_id,appid,name,release_date,release_month,developer,publisher,is_free,platform_windows,platform_mac,platform_linux,appdetails_status,app_type,list_price_cents,current_price_cents,discount_percent,price_currency,price_overview_present,list_price_usd,current_price_usd,metadata_collected_at,search_release_date,store_release_date,release_date_conflict,is_early_access,sample_seed,sampling_stratum,sampling_source
1858,3739960,Retro Racing 2,2025-10-28,2025-10,"[""Mr Qwak""]","[""Mr Qwak""]",False,True,False,False,success,game,1199,1199,0,USD,True,11.99,11.99,2026-09-12T16:21:51.542168+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1859,3773590,Death by Scrolling,2025-10-28,2025-10,"[""Terrible Toybox NZ""]","[""MicroProse Software""]",False,True,True,True,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T16:32:03.690580+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1860,3829350,Vribyss Refuge™ Metamorphosis,2025-10-28,2025-10,"[""Ernesto Aragon""]","[""Vierlyss Entertainment ""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:56:30.825088+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1861,3841220,Midnight Crane,2025-10-28,2025-10,"[""Dekaizen Studios LLC""]","[""Dekaizen Studios LLC""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T17:08:36.994088+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1862,3853070,ARONDIGHT  アロンダイト,2025-10-28,2025-10,"[""COPIKAL""]","[""COPIKAL""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T17:15:01.673273+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1863,3868850,MISHA,2025-10-28,2025-10,"[""RPGames""]","[""RPGames""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T17:37:31.515599+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1864,3879810,Train Deluxe 2026 Kurakyu,2025-10-28,2025-10,"[""MFC STUDIO"",""KOSEI YASUDA""]","[""MFC STUDIO""]",False,True,False,False,success,game,2999,2999,0,USD,True,29.99,29.99,2026-09-12T17:43:26.203148+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1865,3944010,Mindscorn,2025-10-28,2025-10,"[""Mystic Craftz""]","[""Mystic Craftz""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-13T05:59:38.222392+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1866,4038910,A Home Is Safe,2025-10-28,2025-10,"[""Beto Damian""]","[""Beto Damian""]",False,True,True,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-13T06:34:34.225354+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1867,1449110,The Outer Worlds 2,2025-10-29,2025-10,"[""Obsidian Entertainment""]","[""Xbox Game Studios""]",False,True,False,False,success,game,6999,6999,0,USD,True,69.99,69.99,2026-09-12T13:06:39.439199+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1868,1541370,Ultimate Theater Simulator,2025-10-29,2025-10,"[""RAKTWO Games"",""steelbox Games""]","[""steelbox Games"",""RAKTWO Games""]",False,True,True,False,success,game,1299,1299,0,USD,True,12.99,12.99,2026-09-12T13:07:44.952874+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1869,2687280,Red's Ascent,2025-10-29,2025-10,"[""Özgür Çallı""]","[""Bitmon Studios""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T13:54:20.056438+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1870,2691340,The Christopher Redemption - I,2025-10-29,2025-10,"[""Secernate Games Private Limited""]","[""Secernate Games Private Limited""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T13:54:34.916310+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1871,2978460,HARD VOID,2025-10-29,2025-10,"[""jejoxdev""]","[""jejoxdev""]",False,True,False,True,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T14:13:11.914226+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1872,3441200,Ruby Journey,2025-10-29,2025-10,"[""Aizeir""]","[""Aizeir""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T15:13:26.563796+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1873,3454980,Mortal Kombat: Legacy Kollection,2025-10-29,2025-10,"[""Digital Eclipse""]","[""Digital Eclipse"",""Atari""]",False,True,False,False,success,game,4999,4999,0,USD,True,49.99,49.99,2026-09-12T15:16:06.918273+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1874,3516890,Drop Dead: The Cabin,2025-10-29,2025-10,"[""Soul Assembly Ltd""]","[""Soul Assembly Ltd""]",False,True,False,False,success,game,1099,1099,0,USD,True,10.99,10.99,2026-09-12T15:26:17.203664+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1875,3719500,Muhe space,2025-10-29,2025-10,"[""klmfs""]","[""klmfs""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T16:16:24.421532+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1876,3842770,The Last Village,2025-10-29,2025-10,"[""Skrixx""]","[""Skrixx""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T17:09:37.148582+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1877,3880060,Corrupted Basement,2025-10-29,2025-10,"[""Blopster""]","[""blopsterdev""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T17:43:32.714114+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1878,3910440,The Remainer,2025-10-29,2025-10,"[""20100""]","[""20100""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T17:58:06.967144+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1879,3911340,Galaxy for Dummies,2025-10-29,2025-10,"[""Alien Abduction Art""]","[""Eelsmooth""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T17:58:32.335045+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1880,3943880,GORE,2025-10-29,2025-10,"[""CosmicArcade""]","[""CosmicArcade""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T05:59:29.812837+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1881,3962740,Pediluvium,2025-10-29,2025-10,"["" Alice Karaush""]","["" Alice Karaush""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-13T06:07:29.645297+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1882,3984440,Beguile,2025-10-29,2025-10,"[""coeda""]","[""coeda""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-13T06:15:16.922393+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1883,4020720,Yapori Dimensões,2025-10-29,2025-10,"[""Hayllon""]","[""Hayllon Studios""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T06:28:28.822358+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1884,4055490,Ressolve Steps,2025-10-29,2025-10,"[""cokit219""]","[""Heppiri""]",True,True,False,False,success,game,,,,,False,,,2026-09-13T06:40:13.459465+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1885,4083540,Cozy Cat,2025-10-29,2025-10,"[""Project Soda""]","[""Project Soda""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-13T06:48:06.584808+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1886,4097890,Sweetie Candy Maze: Pink Raspberry,2025-10-29,2025-10,"[""Cute Hannah's Games""]","[""Cute Hannah's Games""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T06:51:39.053244+00:00,2025-10-29,2025-10-29,False,,20250911,2025-10,proportional_stratified_random_sample
1887,766500,The Hordes of the Dead,2025-10-30,2025-10,"[""Sergio Castillo"",""SergesChateau""]","[""Sergio Castillo"",""SergesChateau""]",False,True,True,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T12:52:42.650282+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1888,2282770,Jack the Ripper: Hunter Clan,2025-10-30,2025-10,"[""Plus Alpha Game Studio""]","[""Plus Alpha Game Studio""]",False,True,True,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T13:35:59.189435+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1889,2285150,The Front,2025-10-30,2025-10,"[""Samar Studio""]","[""Samar Studio""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T13:36:03.596071+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1890,2719740,Zero Caliber 2 Remastered,2025-10-30,2025-10,"[""XREAL Games""]","[""XREAL Games""]",False,True,False,False,success,game,2499,1249,50,USD,True,24.99,12.49,2026-09-12T13:55:53.272431+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1891,2886690,Human Sacrifice,2025-10-30,2025-10,"[""GameStalker""]","[""GameStalker""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T14:06:09.972311+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1892,2929880,Z-Factor,2025-10-30,2025-10,"[""The Creator One""]","[""Dmitrii Susloparov""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T14:10:13.549383+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1893,3054820,DevilConnection,2025-10-30,2025-10,"[""ChaoGames""]","[""ChaoGames""]",False,True,True,False,success,game,1666,1666,0,USD,True,16.66,16.66,2026-09-12T14:20:26.092116+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1894,3069360,RIP Party,2025-10-30,2025-10,"[""RewdanSprites""]","[""RewdanSprites""]",False,True,False,False,success,game,100,100,0,USD,True,1.0,1.0,2026-09-12T14:22:01.779302+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1895,3160560,Tale Smiths,2025-10-30,2025-10,"[""Clever Simulation Entertainment"",""Kajaani University of Applied Sciences"",""Western Development Commission"",""Regional Council of Kainuu"",""Visit Tórshavn"",""Västerbotten County Council"",""The Nordland Museum""]","[""Clever Simulation Entertainment""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T14:31:09.421599+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1896,3453680,Where is my hat?,2025-10-30,2025-10,"[""God's Hat Team""]","[""God's Hat Team""]",False,True,False,False,success,game,100,100,0,USD,True,1.0,1.0,2026-09-12T15:15:49.722429+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1897,3482550,A Day's Work,2025-10-30,2025-10,"[""Emanuel Alvgard""]","[""Emanuel Alvgard""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T15:20:55.743844+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1898,3489240,Asterix & Obelix - Mission Babylon,2025-10-30,2025-10,"[""Balio Studio""]","[""Microids""]",False,True,False,False,success,game,2499,2499,0,USD,True,24.99,24.99,2026-09-12T15:21:48.253163+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1899,3565700,Forgedale,2025-10-30,2025-10,"[""fogeL Games""]","[""fogeL Games""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T15:34:59.254853+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1900,3820130,The Dream Globe,2025-10-30,2025-10,"[""Roaming of Little Hammer""]","[""Roaming of Little Hammer""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T16:51:23.420353+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1901,3829340,Hotel Hideaway: Avatar & Chat,2025-10-30,2025-10,"[""Sulake Oy""]","[""Sulake Oy""]",True,True,True,False,success,game,,,,,False,,,2026-09-12T16:56:28.744496+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1902,3868610,Glitch,2025-10-30,2025-10,"[""Bulbo Games""]","[""Bulbo Games""]",False,True,False,False,success,game,185,185,0,USD,True,1.85,1.85,2026-09-12T17:37:20.995164+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1903,3938350,Chess Go,2025-10-30,2025-10,"[""超维创客 hyperinventor""]","[""超维创客 hyperinventor""]",True,True,False,False,success,game,,,,,False,,,2026-09-13T05:57:15.930554+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1904,3981100,Leaf it Alone,2025-10-30,2025-10,"[""Eternity""]","[""Eternity""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-13T06:13:53.715102+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1905,4010140,BumpBot,2025-10-30,2025-10,"[""iFFeX""]","[""iFFeX""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:25:19.091673+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1906,4013030,Be King,2025-10-30,2025-10,"[""Wending Studio""]","[""Wending Studio""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:26:01.353525+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1907,4050600,Darkzan Adventure,2025-10-30,2025-10,"[""MrBoscheinen""]","[""MrBoscheinen""]",True,True,False,False,success,game,,,,,False,,,2026-09-13T06:38:23.141943+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1908,4109740,Feast of Fools,2025-10-30,2025-10,"[""Goodberry Games""]","[""Goodberry Games""]",True,True,True,False,success,game,,,,,False,,,2026-09-13T06:54:46.470682+00:00,2025-10-30,2025-10-30,False,,20250911,2025-10,proportional_stratified_random_sample
1909,1983950,Pet Desktop Adventure,2025-10-31,2025-10,"[""Triple Tails Software""]","[""Triple Tails Software""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T13:20:52.826700+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1910,2310230,Finding Fern,2025-10-31,2025-10,"[""Crystal Tower Games""]","[""Crystal Tower Games""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T13:37:10.210863+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1911,2717150,Releaseburg,2025-10-31,2025-10,"[""SteadyBoar""]","[""Drageus Games""]",False,True,False,False,success,game,999,199,80,USD,True,9.99,1.99,2026-09-12T13:55:46.930217+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1912,2932990,The Zombie Slayers,2025-10-31,2025-10,"[""Rashad Ibrahimli""]","[""indie.io""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T14:10:23.996114+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1913,2977680,ScanIt!,2025-10-31,2025-10,"[""Madcake Studios""]","[""Madcake Studios""]",False,True,False,False,success,game,499,124,75,USD,True,4.99,1.24,2026-09-12T14:13:05.410341+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1914,3078010,Terminal,2025-10-31,2025-10,"[""Clueless Dev""]","[""Clueless Dev""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T14:22:48.788724+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1915,3092000,Treasure Protector,2025-10-31,2025-10,"[""NeedCrit Games""]","[""NeedCrit Games""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T14:23:54.559886+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1916,3210750,Unprotected,2025-10-31,2025-10,"[""Manas Games""]","[""Manas Games""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T14:36:54.853315+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1917,3253190,RazePact,2025-10-31,2025-10,"[""Daniel Penha Brasil"",""João Victor Romani""]","[""YePen Games""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:41:13.800612+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1918,3398960,MAiZE,2025-10-31,2025-10,"[""Absidy Publishing Company""]","[""Absidy Publishing Company""]",False,True,True,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T15:06:29.515366+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1919,3728910,Dead Frequency,2025-10-31,2025-10,"[""Reverse Revelation""]","[""Reverse Revelation""]",False,True,False,False,success,game,235,235,0,USD,True,2.35,2.35,2026-09-12T16:19:06.665485+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1920,3770400,Ultimate Mythic Ski Jumping League,2025-10-31,2025-10,"[""Eric Behme"",""Oliver Müller""]","[""None""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T16:31:08.242996+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1921,3786950,SWAP,2025-10-31,2025-10,"[""Project SWAP""]","[""Project SWAP""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T16:36:00.567383+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1922,3815750,SEVERANCE,2025-10-31,2025-10,"[""Sykes Games""]","[""Sykes Games""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T16:49:24.830519+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1923,3838270,Awurda First Wave,2025-10-31,2025-10,"[""Fatih Yarçın"",""Dursun Diyarbakır""]","[""Fatih Yarçın""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T17:07:02.764159+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
1924,3863340,Ramona,2025-10-31,2025-10,"[""Daniele Doesn't Matter""]","[""Doesn't Matter Games""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T17:34:52.786133+00:00,2025-10-31,2025-10-31,False,,20250911,2025-10,proportional_stratified_random_sample
